,author_id,created_date,name,date,time,latitude,longitude,average_noise_level,average_light_intensity,wind_direction,wind_speed,cloud_cover,cloud_type,cloud_photo_id,visibility,traffic_count,temperature,humidity,collecting_photo_id,note_of_anomaly,air_pollution
292,0,2020-10-22T01:11:02.079Z,Constanza Guerinoni,12/10/2020,08:30:00,-12.093858,-77.044694,54,4235,calm,2,8,Scattered,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=ab34a72a-41aa-4b86-9fef-06b42fb105a5_1603328954.jpg,3,5,18,83,,Counting of cars,
293,0,2020-10-21T21:58:48.441Z,Kiara Chang,21/10/2020,15:50:00,-12.090299,-76.999116,49,3610,NW,2,3,altostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=98f42690-13e8-11eb-9be1-37ad65d9a4d5_1603917199.jpg,1,3,19,73,,,6
294,0,2020-10-21T21:19:44.244Z,Annia Buchanan,21/10/2020,15:47:00,-12.082744,-76.962338,52,382,NW,3,3,Altocumulus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=23b41340-13e3-11eb-8441-2f00cf1824fe_1603315461.jpg,2,21,21,67,,,4
295,0,2020-10-21T20:58:33.067Z,Lucianna Bedoya,21/10/2020,15:45:00,-12.097024,-77.046896,59,7229,E,0,2,altocumulus,,1,45,18,60,,,3
296,0,2020-10-21T20:54:50.811Z,Andrea Parró,21/10/2020,15:30:00,-12.102963,-77.038128,57,5052,SW,5,4,Altostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=bddab133-9179-42b5-9660-00c62f6774ef_1603313663.jpg,2,7,20,66,,,4
297,0,2020-10-21T20:53:08.443Z,Natalia Davila,21/10/2020,15:40:00,-12.115289,-77.038533,50,3497,W,2,5,Altocumulus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=6c882ab0-13df-11eb-83a8-8df0cd38312c_1603313875.jpg,1,7,20,58,,,17
298,0,2020-10-21T20:46:45.282Z,Rafaela Cilloniz,21/10/2020,15:30:00,-12.11289,-77.042822,56,6864,S,2,4,Cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=95fd0b60-f875-4f99-8e4e-914821dcbfad_1603313152.jpg,1,18,10,79,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=95fd0b60-f875-4f99-8e4e-914821dcbfad_1603313191.jpg,,3
299,0,2020-10-21T20:45:30.183Z,Doménica Ronceros,21/10/2020,15:30:00,-12.124376,-77.035883,49,15272,NW,3,3,Altocumulus,,1,8,20,64,,,9
300,0,2020-10-21T20:42:53.657Z,Francesca Ventura,21/10/2020,15:30:00,-12.099268,-77.045183,51,2254,SW,6,4,altocumulus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=fe171d80-13dd-11eb-a513-059264f28887_1603313271.jpg,1,76,22,59,,,25
301,0,2020-10-21T20:41:57.564Z,Eileen Manning,19/10/2020,08:00:00,-12.110528,-77.03485,51,80117,N,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=dca827c0-13dd-11eb-bdea-5763b4e5bb59_1603313101.jpg,3,2,17,70,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=dca827c0-13dd-11eb-bdea-5763b4e5bb59_1603331065.jpg,Collected tuesday (wasn't in Lima on monday),
302,0,2020-10-21T20:38:34.391Z,Amalia Bedoya,21/10/2020,15:30:00,-12.108374,-77.03173,76,4000,NE,1,3,Altostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b4f77ed7-7187-4a60-9ba3-892b74440889_1603312652.jpg,2,5,23,58,,Construction across the road,10
303,0,2020-10-21T20:36:39.416Z,Vania Verastegui,21/10/2020,15:30:00,-12.104924,-77.035459,43,5184,E,4,2,Cirrostratus,,2,1,23,52,,,1
304,0,2020-10-21T20:33:00.085Z,Mikaela Tannert,21/10/2020,15:30:00,-12.096679,-76.783049,40,7912,S,2,2,Cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a45fc50a-dc99-4f35-8c29-accd8e014612_1603312328.jpg,1,24,23,77,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a45fc50a-dc99-4f35-8c29-accd8e014612_1603312363.jpg,,0
305,0,2020-10-21T20:29:54.588Z,Almudena Urrutia,21/10/2020,15:30:00,-12.142878,-77.024946,50,5680,SE,2,5,stratus,,1,16,19,74,,,7
306,0,2020-10-21T18:12:18.897Z,Maria Eugenia Reiser,21/10/2020,03:30:00,-12.093815,-77.054901,54,1504,SE,1,2,cumulous,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=f4f31390-13c8-11eb-881d-cf6d7a7992d0_1603313470.jpg,1,3,21,78,,,3
307,0,2020-10-21T18:04:09.331Z,Maria Eugenia Reiser,21/10/2020,08:28:00,-12.093815,-77.054901,41,1573,E,2,7,cirrusstratus,,2,4,18,80,,"My neighbours dog started barcking when taking the noice average, so it may have increased the value",
308,0,2020-10-21T17:22:45.822Z,Almudena Urrutia,21/10/2020,08:15:00,-12.14285,-77.024965,52,4783,NE,3,8,stratus,,3,15,18,80,,,
309,0,2020-10-21T14:43:11.623Z,Rafaela Cilloniz,21/10/2020,08:00:00,-12.112752,-77.042778,48,2038,SW,1,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=f9ab363c-6f55-4169-9014-87dec98cc6ec_1603291344.jpg,1,10,9,95,,,
310,0,2020-10-21T14:25:28.497Z,Denise,21/10/2020,08:00:00,-12.11646,-77.03454,45,2579,NE,3,8,fog/stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=44861210-13a9-11eb-bc8a-d3a09ca81dd7_1603290478.jpg,3,11,20,77,,,
311,0,2020-10-21T14:09:24.302Z,Vania Verastegui,21/10/2020,08:00:00,-12.104847,-77.035424,36,10444,calm,1,8,Stratus,,3,1,20,71,,,
312,0,2020-10-21T13:30:37.897Z,Francesca Ventura,21/10/2020,08:30:00,-12.099268,-77.045183,52,1490,SW,5,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=9b2c3480-13a1-11eb-8246-d569595fc392_1603287304.jpg,3,107,19,71,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=9b2c3480-13a1-11eb-8246-d569595fc392_1603287796.jpg,,
313,0,2020-10-21T13:13:02.140Z,Mikaela Tannert,21/10/2020,08:05:00,-12.096694,-76.783052,41,8591,SW,2,0,None,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b46bff93-69a5-4a05-999d-ed5330e1305a_1603285936.jpg,1,10,19,95,,,
314,0,2020-10-21T13:11:27.159Z,Andrea Parró,21/10/2020,08:00:00,-12.103621,-77.038193,56,4997,NE,3,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=db903940-5f26-4e28-84b0-3589a18cd406_1603285862.jpg,3,3,18,74,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=db903940-5f26-4e28-84b0-3589a18cd406_1603285881.jpg,,
315,0,2020-10-21T13:11:10.193Z,Lucianna Bedoya,21/10/2020,08:10:00,-12.097006,-77.046892,65,3615,NE,0,8,stratus,,3,17,17,71,,,
316,0,2020-10-21T13:06:58.760Z,Amalia Bedoya,21/10/2020,08:03:00,-12.10854,-77.031687,79,2100,E,2,7,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=888178e3-ed2b-4f25-95f4-ac9eef7e497b_1603285572.jpg,3,3,17,91,,,
317,0,2020-10-21T13:03:59.763Z,Kiara Chang,21/10/2020,08:05:00,-12.090299,-76.999116,40,1770,N,1,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=e29c7630-139d-11eb-a45f-49c37430b47d_1603286655.jpg,1,4,18,81,,,
318,0,2020-10-21T12:55:02.557Z,Annia Buchanan,21/10/2020,07:54:00,-12.082787,-76.962424,52,367,NW,1,1,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a26954d0-139c-11eb-8393-dd6314c4c16a_1603285079.jpg,3,12,18,83,,,
319,0,2020-10-21T12:49:40.740Z,Natalia Davila,21/10/2020,08:00:00,-12.115296,-77.038539,37,1485,W,1,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=e297f440-139b-11eb-bd38-45f8e6756780_1603284825.jpg,1,2,17,82,,,
320,0,2020-10-20T21:42:49.211Z,Marina bragagnini,19/10/2020,15:52:00,-12.104851,-77.053102,53,1134,NE,2,1,cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=32cb84b0-131d-11eb-ada7-5f8606170a62_1603230549.jpg,1,10,19,72,,,5
321,0,2020-10-20T13:22:07.040Z,Marina  Bragagnini,19/10/2020,08:00:00,-12.103674,-77.052671,58,433,NE,2,5,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=4043dcf0-12d7-11eb-8c5c-d5bb8c7c8f27_1603200466.jpg,3,23,21,53,,,
322,0,2020-10-20T13:18:20.724Z,Marina Bragagnini,16/10/2020,15:32:00,-13.840281,-76.256928,50,28934,E,2,3,cirrus,,3,0,18,80,,,14
323,0,2020-10-20T04:25:56.021Z,Lucila Montagne,19/10/2020,15:30:00,-12.100588,-77.035695,46,33940,NE,1,3,cumulostratus,,1,11,22,57,,,4
324,0,2020-10-20T04:23:15.925Z,Lucila Montagne,19/10/2020,08:00:00,-12.100588,-77.035695,43,12339,NE,2,8,stratus,,1,3,17,84,,,
325,0,2020-10-20T03:19:48.825Z,Maria Fe Yzaga,19/10/2020,15:30:00,-12.077474,-76.963161,57,13363,NW,4,0,cirrus,,1,40,22,60,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=1c35dd80-1283-11eb-afd4-6dc1cc02b609_1603166812.jpg,,2
326,0,2020-10-20T03:13:46.653Z,Maria Fe Yzaga,19/10/2020,08:20:00,-12.077214,-76.962955,47,10569,N,2,8,NimboStratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=4456f4d0-1282-11eb-afd4-6dc1cc02b609_1603163767.jpg,3,34,19,68,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=4456f4d0-1282-11eb-afd4-6dc1cc02b609_1603163904.jpg,I had to change my location to collect data but not completely different.,
327,0,2020-10-20T00:30:09.347Z,Almudena urrutia,19/10/2020,15:40:00,-12.142962,-77.024995,55,5864,NE,4,5,stratus,,4,22,18,74,,,5
328,0,2020-10-20T00:27:59.543Z,Almudena Urrutia,19/10/2020,08:15:00,-12.143002,-77.024879,52,3862,NW,3,8,stratus,,3,7,17,87,,,
329,0,2020-10-19T23:26:06.864Z,Martina Bustamante,19/10/2020,07:50:00,-12.105134,-77.040408,53,43638,SW,1,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=0c15ad61-4ad8-4e39-af63-de0bdfbed01f_1603149905.jpg,1,28,16,83,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=0c15ad61-4ad8-4e39-af63-de0bdfbed01f_1603149936.jpg,,3
330,0,2020-10-19T21:30:52.647Z,Kiara Chang,19/10/2020,15:45:00,-12.090299,-76.999116,54,4100,N,1,1,cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=5d46c770-1252-11eb-b91f-397bf1efe1cc_1603145147.jpg,1,3,21,58,,,3
331,0,2020-10-19T21:15:36.142Z,Macarena,19/10/2020,15:45:00,-12.103095,-77.039602,57,5005,E,4,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=5e1d8cc5-eff3-4274-853c-2388c9f6ed5f_1603142081.jpg,3,19,18,75,,,2
332,0,2020-10-19T20:51:11.033Z,Vania Verastegui,19/10/2020,15:42:00,-12.104939,-77.035467,43,3479,NE,4,4,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=848d4a4b-e7c4-47f6-be0c-1d5c35542f5c_1603140634.jpg,2,1,22,56,,,2
333,0,2020-10-19T20:42:42.781Z,Andrea Parró,19/10/2020,15:30:00,-12.103409,-77.038318,66,5366,NE,6,0,No clouds,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=9726eb58-e74f-44ca-a2d7-c6bc2ca1531a_1603140070.jpg,2,2,20,67,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=9726eb58-e74f-44ca-a2d7-c6bc2ca1531a_1603140095.jpg,,3
334,0,2020-10-19T20:33:34.921Z,Rafaela Cilloniz,19/10/2020,15:30:00,-12.113018,-77.0426,53,2274,SW,1,1,Altostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=95f1442d-3d08-4a32-89d7-3c0322401027_1603139549.jpg,1,13,9,85,,,1
335,0,2020-10-19T20:27:22.101Z,Mikaela Tannert,19/10/2020,15:31:00,-12.096709,-76.782864,48,20868,NE,5,0,None,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=6b332aa1-6727-4590-8524-578c86c4c511_1603139163.jpg,1,18,25,86,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=6b332aa1-6727-4590-8524-578c86c4c511_1603139218.jpg,,0
336,0,2020-10-19T20:25:28.506Z,Amalia Bedoya,19/10/2020,15:22:00,-12.10853,-77.031895,83,3800,NE,1,2,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=55e5d1ac-4cce-4122-8e15-7ff142cccc9b_1603139041.jpg,1,6,23,61,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=55e5d1ac-4cce-4122-8e15-7ff142cccc9b_1603139109.jpg,Construction,9
337,0,2020-10-19T20:24:08.271Z,Natalia Davila,19/10/2020,15:30:00,-12.115294,-77.038531,53,4795,W,0,2,Altocumulus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=0a7b7df0-1249-11eb-b119-e974f20e72b4_1603139399.jpg,1,10,20,60,,,19
338,0,2020-10-19T20:23:49.451Z,Mikaela Tannert,19/10/2020,08:15:00,-12.096637,-76.783054,40,11093,SW,1,0,None,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=f2e2f584-f4fd-4fc2-9201-2b7aaa8ca9ed_1603138965.jpg,3,11,21,89,,,
339,0,2020-10-19T20:21:06.421Z,Doménica Ronceros,19/10/2020,15:30:00,-12.124376,-77.035883,48,18456,NW,1,0,- (clear),,,6,20,68,,,3
340,0,2020-10-19T20:19:14.248Z,Lucianna Bedoya,19/10/2020,15:30:00,-12.097112,-77.046843,60,4629,E,1,1,cirrus,,1,38,18,68,,,8
341,0,2020-10-19T20:17:42.312Z,Lucianna Bedoya,19/10/2020,08:00:00,-12.097112,-77.046843,60,2547,E,0,8,stratus,,3,19,16,71,,,
342,0,2020-10-19T19:31:11.519Z,Bianca Nolte,19/10/2020,08:00:00,-12.103219,-77.043356,45,2243,N,3,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a4fd9af0-1241-11eb-a72f-01dd4f24dec7_1603136055.jpg,2,1,17,84,,,
343,0,2020-10-19T13:43:34.316Z,Denise,19/10/2020,08:00:00,-12.11646,-77.03454,48,1992,N,3,8,fog,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=1520fec0-1211-11eb-8bab-63226701ffa9_1603115249.jpg,3,7,17,85,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=1520fec0-1211-11eb-8bab-63226701ffa9_1603115289.jpg,,
344,0,2020-10-19T13:40:31.430Z,Macarena valdivia,19/10/2020,08:00:00,-12.103116,-77.039382,62,1672,NE,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=7f421269-cc18-4c74-93d9-90b12c31d883_1603114729.jpg,3,14,18,76,,,
345,0,2020-10-19T13:33:51.570Z,Denise,16/10/2020,15:30:00,-12.11646,-77.03454,54,1897,NW,3,3,Cirrocumulus and Altocumulus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b9c90320-120f-11eb-8bab-63226701ffa9_1603115396.jpg,2,13,22,66,,,5
346,0,2020-10-19T13:28:48.402Z,Denise,16/10/2020,08:00:00,-12.11646,-77.03454,49,344,NW,3,8,fog/stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=05153f20-120f-11eb-8bab-63226701ffa9_1603115611.jpg,3,9,18,79,,,
347,0,2020-10-19T13:23:37.802Z,Rafaela Cilloniz,19/10/2020,08:00:00,-12.113033,-77.042526,49,1460,S,1,8,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=37d72239-8026-4c21-b9f0-09d5113a2bd3_1603113787.jpg,1,14,8,92,,,
348,0,2020-10-19T13:14:03.083Z,Andrea Parró,19/10/2020,08:00:00,-12.103628,-77.038198,56,3730,SW,4,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=1c095d2b-338a-4247-802c-5e43587123d8_1603113221.jpg,3,5,18,74,,,
349,0,2020-10-19T13:12:29.210Z,Doménica Ronceros,19/10/2020,08:00:00,-12.124376,-77.035883,49,3628,NW,3,8,Stratus,,3,2,18,80,,,
350,0,2020-10-19T13:12:14.015Z,Annia Buchanan,19/10/2020,08:01:00,-12.082724,-76.962379,58,331,NW,2,1,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b461ade0-120c-11eb-af30-7b9011a42dc1_1603113461.jpg,3,6,17,86,,,
351,0,2020-10-19T13:09:59.312Z,Francesca Ventura,19/10/2020,08:00:00,-12.099268,-77.045183,54,1011,SW,4,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=6417a1f0-120c-11eb-83bc-4327d35aef24_1603113267.jpg,2,76,18,72,,,
352,0,2020-10-19T13:08:22.879Z,Amalia Bedoya,19/10/2020,08:00:00,-12.108277,-77.0319,74,1100,NE,2,7,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=7d95bf61-76ee-4694-81f4-b9b29b518866_1603112856.jpg,2,2,17,90,,Construction,
353,0,2020-10-19T12:54:38.329Z,Natalia Davila,19/10/2020,08:00:00,-12.115305,-77.038539,45,1225,W,1,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=3f24ee90-120a-11eb-9f5d-db96af2bddc9_1603112295.jpg,2,8,18,85,,,
354,0,2020-10-19T12:54:11.737Z,Vania Verastegui,19/10/2020,08:00:00,-12.104941,-77.035371,32,1486,N,2,8,Stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=7be6b984-b585-4be9-8e60-7b1e0a785c1b_1603111168.jpg,2,0,17,77,,,
355,0,2020-10-19T12:17:07.370Z,Macarena Valdivia,16/10/2020,15:40:00,-12.104237,-77.039599,61,2229,NE,2,2,Cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=300f07a1-036a-4177-83d5-f626cb09a46a_1603109776.jpg,2,20,19,77,,,5
356,0,2020-10-19T12:01:01.418Z,Macarena valdivia,16/10/2020,08:03:00,-12.104413,-77.039655,59,2880,NW,3,8,Stratus,,3,16,18,81,,,
357,0,2020-10-19T03:20:49.573Z,Lucila Montagne,16/10/2020,15:30:00,-12.100588,-77.035695,45,82933,NW,3,5,stratocumulus,,1,12,21,74,,,4
358,0,2020-10-19T03:17:59.309Z,Lucila Montagne,16/10/2020,08:00:00,-12.100588,-77.035695,42,32256,NW,1,8,stratus,,1,4,17,75,,,
359,0,2020-10-17T03:28:59.141Z,Maria Fe Yzaga,16/10/2020,15:30:00,-12.077223,-76.963041,53,32147,NE,1,1,stratus,,2,49,23,61,,,5
360,0,2020-10-17T02:24:09.297Z,Almudena Urrutia,16/10/2020,15:30:00,-12.142855,-77.024983,55,5982,NW,3,1,altocolumbus,,2,30,18,81,,,4
361,0,2020-10-17T00:17:16.022Z,Martina Bustamante,16/10/2020,08:00:00,-12.104915,-77.04032,56,29344,SW,3,8,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=7016a1b4-ea53-4fda-9112-539fd9cf8f79_1602893792.jpg,3,26,15,83,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=7016a1b4-ea53-4fda-9112-539fd9cf8f79_1602893823.jpg,,3
362,0,2020-10-16T22:30:38.232Z,Rafaela Cilloniz,16/10/2020,15:30:00,-12.112985,-77.04266,52,3564,N,3,3,Few clouds,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=7d58e05c-92b6-439b-9d62-2a614a9f0b5f_1602887334.jpg,1,25,10,83,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=7d58e05c-92b6-439b-9d62-2a614a9f0b5f_1602887377.jpg,,3
363,0,2020-10-16T21:28:24.531Z,Vania Verastegui,16/10/2020,15:30:00,-12.104897,-77.035413,52,7060,NE,2,5,Cirrostratus,,2,2,21,61,,There is drilling but somewhat far away,2
364,0,2020-10-16T21:19:28.844Z,Annia Buchanan,16/10/2020,16:00:00,-12.082672,-76.96233,52,461,NW,3,4,Altostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=467578c0-0ff5-11eb-b40a-6d88ebd43b0c_1602883600.jpg,2,12,21,71,,,0
365,0,2020-10-16T21:09:19.972Z,Lucianna Bedoya,16/10/2020,15:46:00,-12.097037,-77.046835,60,4837,E,0,1,altostratus,,1,41,18,62,,,3
366,0,2020-10-16T20:46:41.031Z,Kiara chang,16/10/2020,15:50:00,-12.090299,-76.999116,47,3200,E,2,2,altostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=b18d0970-0ff0-11eb-aea5-7b8c34532e53_1603917320.jpg,1,3,21,68,,,4
367,0,2020-10-16T20:44:00.224Z,Doménica Ronceros,16/10/2020,15:30:00,-12.124376,-77.035883,50,33464,NW,2,2,Cirrus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=51b3d600-0ff0-11eb-887b-61e62443e987_1602881776.jpg,2,19,20,68,,,4
368,0,2020-10-16T20:42:44.732Z,Andrea Parró,16/10/2020,15:30:00,-12.103683,-77.038108,56,6153,NW,2,4,altocumulus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=349d47ea-f321-4b1c-99f3-1017b789be35_1602880629.jpg,2,4,20,71,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=349d47ea-f321-4b1c-99f3-1017b789be35_1602880899.jpg,,4
369,0,2020-10-16T20:35:04.906Z,Amalia Bedoya,16/10/2020,15:30:00,-12.10844,-77.031788,78,4200,SE,2,4,Scattered,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=401be7e3-009d-444a-817c-8817bb38931a_1602880375.jpg,2,7,21,67,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=401be7e3-009d-444a-817c-8817bb38931a_1602880453.jpg,Construction,22
370,0,2020-10-16T20:26:05.483Z,Francesca Ventura,16/10/2020,15:30:00,-12.099268,-77.045183,59,3122,W,7,4,Altostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=d11b38a0-0fed-11eb-a167-f386e30402a9_1602880053.jpg,1,99,22,62,,,11
371,0,2020-10-16T20:24:55.194Z,Natalia Davila,16/10/2020,15:30:00,-12.115294,-77.038528,48,2700,W,2,5,Altostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a7361fa0-0fed-11eb-be19-154d1cdf75c8_1602880384.jpg,1,6,20,63,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=a7361fa0-0fed-11eb-be19-154d1cdf75c8_1602880863.jpg,,10
372,0,2020-10-16T13:40:27.722Z,Natalia Davila,16/10/2020,08:10:00,-12.115304,-77.038532,80,2034,NW,1,8,Stratus,,1,3,17,83,,,
373,0,2020-10-16T13:38:13.172Z,Almudena Urrutia,16/10/2020,08:10:00,-12.142863,-77.024947,52,5184,NW,1,6,nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=d6790f40-0fb4-11eb-bf97-7b6bd9e4d877_1602855953.jpg,3,5,18,87,,,
374,0,2020-10-16T13:34:56.433Z,Maria Fe Yzaga,16/10/2020,08:10:00,-12.077198,-76.962818,56,13722,NW,2,8,Overcast,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=6134eb00-0fb4-11eb-bdd5-d57052b59e7b_1602855619.jpg,2,38,20,68,,There was a construction sound by the side ,
375,0,2020-10-16T13:33:17.616Z,Marina Bragagnini,16/10/2020,08:00:00,-13.839795,-76.257664,54,1395,NE,1,0,-,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=264ecb00-0fb4-11eb-ae3c-11ebc596a96e_1602855667.jpg,2,0,19,73,,,
376,0,2020-10-16T13:21:40.817Z,Bianca Nolte,16/10/2020,08:00:00,-12.103219,-77.043356,47,5643,calm,1,8,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=86fbb410-0fb2-11eb-af34-71fc80a20c20_1602854834.jpg,3,2,18,81,,,
377,0,2020-10-16T13:10:41.367Z,Annia Buchanan,16/10/2020,08:00:00,-12.082625,-76.962425,51,340,NW,1,1,Nimbostratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=fdeb9e70-0fb0-11eb-bc29-e1d1ea900eec_1602854061.jpg,3,4,18,85,,,
378,0,2020-10-16T13:09:38.060Z,Andrea Parró,16/10/2020,08:00:00,-12.10359,-77.038205,56,4408,W,3,8,stratus,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=33d7c2ef-c9f3-4955-be05-dfa3c9fb3e91_1602853733.jpg,3,5,18,76,https://five.epicollect.net/api/media/san-silvestre-geography-ia-2020?type=photo&format=entry_original&name=33d7c2ef-c9f3-4955-be05-dfa3c9fb3e91_1602853765.jpg,,
